1.035616134859256743e+00 -5.725209040162909657e-01 1.384561914896834667e+00
7.383705446617564450e-01 -4.459523841492566421e-01 5.102540272260811527e+00
1.179465564598788152e+00 -3.415867789421233591e-01 5.150669816894593467e+00
1.159497796678612858e+00 -9.650894021091460662e-02 1.539157982214570675e+00
1.120310485903681652e+00 -4.067049994528599277e-01 4.658774888358886201e+00
1.004331479316519227e+00 3.331482932706512079e-01 1.457122123266483049e+00
1.105318401058610345e+00 -9.112358458718017307e-02 1.454906899645387108e+00
7.273470563275620249e-01 -1.122479757826243540e-01 3.661366900045682993e+00
7.383503554636980937e-01 -6.128765895649321838e-01 2.960217381488620347e+00
1.063008869788758526e+00 3.240180929401538235e-01 3.930346073978258747e+00
1.175751382625773278e+00 2.681279676361237874e-01 1.370632096070262929e+00
1.145312249679133254e+00 1.292706911991887697e-01 1.745879109381413663e+00
1.104075903259691405e+00 2.686789476248071518e-01 1.881423786282045763e+00
9.429113231891832481e-01 -5.542063299674615529e-01 3.664595009243909018e+00
7.703254802084553710e-01 1.647388456666610823e-01 1.090959745278840876e+00
8.149951979118147394e-01 -6.133124704350425560e-01 2.045297555589840610e-01
9.248011535876232703e-01 -1.428069488642375595e-01 8.023019606670331871e-01
7.820582606381081270e-01 -6.250205933545344150e-01 2.394319274116370355e+00
9.720586742579786499e-01 -1.853269660703064092e-01 5.247102798600387530e+00
9.963037641401584210e-01 -3.524625338576509170e-01 5.095802213631546174e+00
9.264634727282643478e-01 1.583595361602163631e-01 3.556842629762756225e+00
8.894278217058286806e-01 -2.176150862692799448e-01 1.397084343590904165e-01
9.084752384503181899e-01 1.814041273239253016e-02 5.944605945820107706e+00
8.881658016371061226e-01 -1.248416675335562998e-01 3.261696645386381821e+00
8.722075507205528933e-01 -2.826620588809913848e-02 4.420263166762288254e-01
9.198361114035749075e-01 4.234217654155547628e-03 4.673930277428731905e+00
8.848853683415700555e-01 -3.143958153528105259e-01 3.700817079912406549e-02
1.079862798007043878e+00 -5.478935383545456839e-01 3.078685638912244560e+00
8.099924619991150099e-01 2.433833094127259011e-01 5.972015972518576632e+00
8.186555971719694513e-01 3.024208154505223511e-01 2.120757571541177278e+00
1.113070364371301801e+00 1.998630583618588030e-01 4.117278196208586039e+00
7.648322184589515516e-01 -4.855878920009568667e-01 2.666402504897264159e+00
7.187724070296850343e-01 2.770258698441500078e-01 1.125486610770075169e+00
6.464014931271709896e-01 -4.853008724011487196e-02 2.694269150688135994e+00
1.140817567590739490e+00 -4.615805303345107413e-01 2.264169069406413382e+00
1.010640580017813095e+00 3.369552440163657847e-01 1.644944335403207614e+00
1.039046265718507778e+00 -4.737918338975241062e-01 4.650530854035203276e+00
8.033192020506668696e-01 -3.756217468618923694e-01 1.444010681542069241e+00
8.495611764495933915e-01 -2.876970685049514698e-01 3.849341150933744071e+00
9.534605716304194178e-01 1.488556487580834364e-01 1.853252432478549760e+00
1.201675552641801925e+00 -6.487605493359227538e-02 4.268947826629682751e+00
1.039142268495630628e+00 -4.704275138544056212e-01 9.112155031691357987e-01
9.041136913457048507e-01 -8.721668781982538921e-02 1.709307595957676673e+00
7.358331930166046586e-01 -1.058906514989680359e-01 4.144629978773721746e+00
7.648626596839538383e-01 -4.018787645857351820e-01 5.999807737116030992e+00
1.061009010873767977e+00 -5.927206419398158843e-01 6.167681726510067186e+00
6.333899145031508526e-01 -3.536257714285407361e-01 5.763717630843195217e+00
6.763021679752809767e-01 2.577870997865562286e-01 9.090348974447324260e-01
7.353079967908977554e-01 1.851725276126391373e-01 5.626115276200254200e+00
9.033320497865796606e-01 -5.884215131323973225e-01 1.981121378243855036e+00
6.374471112857662547e-01 -2.663212409864931240e-01 4.142567023546894767e+00
7.866267306952644534e-01 4.764607492195460647e-02 5.827529944124959727e+00
9.065579696272002552e-01 -4.136027522071927809e-01 5.797584584645961492e+00
1.192902804972413744e+00 -4.884583889956867209e-01 5.652595617144198670e+00
8.027031292134253482e-01 -4.954357705568164238e-01 7.418977251939452566e-01
1.081636259476369544e+00 -5.366279140420902038e-01 4.795023822575823047e+00
7.713474696026541011e-01 -1.941546650227269910e-01 8.986067471840346599e-01
1.017898832291320721e+00 -1.537201521595766840e-01 2.474507820409508785e+00
1.108630022017930372e+00 -1.524458261262852110e-01 4.345252015930810785e+00
1.095089847276839334e+00 9.144595710215086548e-03 6.040597144477816371e+00
9.571390718106767004e-01 -4.012626423007753518e-01 3.404731467377696497e+00
7.742952294482028375e-01 -5.419312808302773066e-01 4.752363181750078880e+00
7.861978062180445814e-01 -3.031594680676235054e-01 6.209941324575601662e+00
8.674125435226440750e-01 -1.707989941154513525e-01 5.784292413753316708e+00
1.099911209390286304e+00 2.627285313985463500e-01 2.942772023501499579e+00
7.551624672742124345e-01 -5.602690908937864034e-01 5.014862719661878909e-01
7.100879516629379218e-01 -3.490776122485365063e-01 4.884384582933998686e+00
7.653232030958120324e-01 -1.910343371481444397e-01 2.878556745232307090e+00
8.131709059046123844e-01 -4.448068007415825753e-01 1.684087105116070404e+00
1.137091080554194722e+00 4.022616205567199898e-01 2.329014972222121838e+00
9.039388506423633451e-01 -2.810273295742397592e-01 2.296119101930703454e+00
1.038494179094875403e+00 1.340130655221141165e-01 1.992005922977925225e+00
7.148813976536955161e-01 1.051917716605813569e-01 2.760775058756374634e+00
1.175257566908774809e+00 -2.039513907890793121e-01 1.741385246879436355e-01
1.061752575826808043e+00 3.936667669825621996e-01 2.930237778408118832e+00
1.196957431777403436e+00 -4.597576217059526904e-01 1.337436864432063111e+00
8.321679578154217438e-01 -2.074638928021663720e-01 5.651462473581097434e+00
1.208812144998316462e+00 -9.936846329026682856e-02 4.377773406335358608e+00
1.002945931085913900e+00 2.638177844646892867e-01 6.772113148631027091e-01
9.635836987358725736e-01 2.096972389241394952e-01 4.864612445795270190e+00
1.086418568979241384e+00 3.889166401993158217e-01 1.778381199651039024e-01
6.916485465261089649e-01 -4.693581964216401170e-01 3.649788077831882305e+00
8.854864268077123901e-01 -5.618339313087123976e-01 1.754159297116806959e+00
8.615643441476207309e-01 -1.038688997492164257e-01 4.748447502969760592e+00
9.202180524339479417e-01 2.277343807318287228e-01 3.395861478969468550e+00
8.415221140001849509e-01 2.072589371388575685e-01 1.171050946088277867e+00
